school_id,teach_id,child_id,lit_pretest,math_pretest,lit_posttest,math_posttest,ses,female,black,hisp,asian,nohsdip,ba,maprofdeg,nonenghome,pct_frpl,private,fullday
0401,0401T02,0401022C,45.27,29.53,43.44,36.42,,1,0,0,0,,,,0,1.14,0,0
1231,1231T01,1231003C,31.66,30.43,51.33,49.77,-0.06,0,0,0,1,0,0,0,0,4.17,0,0
0946,0946T01,0946025C,32.57,27.16,45.77,31.8,-0.08,0,1,0,0,0,0,0,0,,0,1
0007,0007T01,0007016C,27.63,16.91,30.04,35.1,-0.11,0,0,0,0,0,0,0,0,2.11,1,0
0396,0396T01,0396003C,,,38.72,23.42,,1,0,0,1,,,,1,42.2,0,0
0809,0809T01,0809011C,35.77,29.6,59.31,39.52,-0.26,1,0,0,0,0,0,0,0,,0,1
0118,0118T05,0118025C,26.14,17.84,36.91,27.23,-0.58,1,0,1,0,0,0,0,1,,0,1
1148,1148T01,1148009C,25.37,16.42,31.91,26.69,-0.05,1,0,0,0,0,0,0,0,,1,0
3015,3015T01,3015003C,22.82,19.47,28.76,21.76,-0.8,1,1,0,0,0,0,0,0,,0,0
0812,0812T03,0812023C,47.35,44.6,56.55,47.44,0.65,0,0,0,0,0,0,0,0,0,1,1
0262,0262T02,0262017C,30.57,26.48,36.96,29.33,-0.19,1,0,0,0,0,0,0,0,,0,0
0053,0053T02,0053011C,35.13,28.21,46.86,39.94,1.5,1,0,0,0,0,0,1,0,.15,0,0
0817,0817T04,0817020C,32.04,18.69,38.95,22.72,-0.65,1,1,0,0,0,0,0,0,40.08,0,1
1053,1053T01,1053013C,24.81,18.61,44.54,31.19,0,0,0,0,0,0,1,0,0,22.46,0,0
1231,1231T03,1231019C,31.72,21.81,44.64,39.23,-0.02,1,0,0,0,0,0,0,0,4.17,0,0
2025,2025T01,2025014C,38.28,43.52,53.56,80.08,0.76,0,0,0,0,0,1,0,0,0,1,1
0050,0050T01,0050010C,,,36.91,21.93,-0.15,1,0,0,0,0,0,0,,12.94,0,0
0077,0077T01,0077002C,38.16,27.99,51.21,41.26,0.48,1,0,1,0,0,1,0,0,,1,1
0825,0825T02,0825023C,25.18,15.77,35.51,29.5,-1.5,1,1,0,0,1,0,0,0,,0,1
0177,0177T01,0177014C,29.04,19.81,47.68,44.58,0.89,0,0,0,0,0,1,0,0,0,1,1
0334,0334T08,0334022C,30.2,25.36,40.93,26.46,-0.2,1,0,0,0,0,0,0,0,0,0,
0534,0534T01,0534006C,32.89,35.46,44.49,45.38,-0.64,1,0,0,0,0,0,0,0,21.54,0,0
1002,1002T02,1002024C,28.65,29.95,36.99,40.73,0.06,0,0,0,0,0,0,0,0,,0,0
0365,0365T02,0365007C,29.76,21.2,49.71,31.31,-0.42,1,0,0,1,0,0,0,1,49.53,0,0
1002,1002T02,1002021C,25.14,22.54,25.38,33.91,,0,0,0,0,,,,0,,0,0
0029,0029T03,0029002C,28.62,23.26,34.15,23.25,-0.17,0,0,0,0,0,0,0,0,21.48,0,0
0606,0606T06,0606022C,48.87,39.77,52.38,45.44,1.79,1,0,0,0,0,0,1,0,,0,1
0463,0463T01,0463014C,27.28,22.09,39.44,33.02,0.46,0,0,0,0,0,1,0,0,23.8,0,1
0248,0248T01,0248009C,40.54,25.76,48.91,39.49,0.28,1,0,0,0,0,1,0,0,4.4,0,0
1156,1156T02,1156013C,,,47.58,39.95,-0.36,1,0,0,0,0,0,0,,38.1,0,1
0183,0183T03,0183011C,,,36.88832,22.68049,,0,0,0,1,,,,1,,1,0
0101,0101T04,0101017C,29.91,18.44,32.01,20.57,-0.48,1,1,0,0,0,0,0,0,,0,1
0705,0705T01,0705001C,,13.83,24.86536,19.48,-0.54,1,0,1,0,0,0,0,1,84.68,0,
0885,0885T01,0885001C,38.5,31.07,48.96,39.92,-0.16,0,0,1,0,0,0,0,0,76.92,0,1
0932,0932T02,0932004C,46.92,46.35,56.46,44.66,,0,0,0,1,,,,0,5.39,0,
3020,3020T05,3020025C,24.81,19.71,34.69,20.98,-0.1,1,0,0,0,0,0,0,0,59.91,0,1
1238,1238T01,1238001C,41.4,47.39,58.84,67.84,0.41,0,0,0,1,0,1,0,1,81.83,0,0
0619,0619T05,0619020C,35.18,22.62,46.27,34.45,-0.42,1,0,0,0,0,0,0,0,36.04,0,1
0366,0366T01,0366001C,27.12,18.36,33.79,28.66,,0,0,0,1,,,,1,,0,0
0626,0626T01,0626008C,30.47,18.8,59.13,36.24,-0.14,0,0,0,0,0,0,0,0,0,1,1
0662,0662T05,0662008C,51.78,32.78,80.86,38.15,0.37,1,0,0,0,0,1,0,0,,0,1
2009,2009T01,2009006C,38.64,28.32,40.85,43.96,0.03,0,0,0,0,0,0,0,0,0,1,0
1179,1179T02,1179003C,,16.9,30.68977,24.34,-1.25,0,0,1,0,1,0,0,1,,0,
0083,0083T04,0083005C,23.6,17.55,33.3,25.39,-0.46,1,1,0,0,0,0,0,0,56.73,0,1
0101,0101T02,0101013C,32.74,14.27,33.28,20.38,-0.44,1,1,0,0,0,0,0,0,,0,1
0058,0058T02,0058018C,30.93,23.35,37.93,30.54,-0.35,1,0,0,0,0,0,0,0,,1,1
0953,0953T01,0953024C,31.12,19.41,42.49,26.05,0.13,0,0,1,0,0,0,0,0,73.48,1,1
0511,0511T02,0511013C,46.25,31.22,53.2,58.04,-0.07,0,0,0,0,0,0,0,0,,0,1
0922,0922T01,0922003C,,17.96,54.67735,25.17,-0.99,0,0,1,0,1,0,0,1,,0,
2120,2120T07,2120018C,29.56,21.5,32.54,28.72,0.9,0,0,0,0,0,0,1,0,20.48,0,1
0809,0809T01,0809006C,25.77,21.14,41.69,39.9,-0.78,0,0,0,0,1,0,0,0,,0,1
0748,0748T03,0748011C,34.55,23.68,47.29,27.86,0.1,1,0,0,0,0,0,0,0,23.81,0,1
0259,0259T03,0259017C,31.44,19.17,45.02,28.58,0.28,0,0,0,0,0,0,0,0,,0,1
3103,3103T04,3103016C,23.05,13.17,42.01,20.72,-0.33,0,0,0,0,0,0,0,0,,0,1
1255,1255T03,1255016C,30.11,30.31,48.79,35.29,-0.41,0,0,0,0,0,0,0,0,0,0,0
0450,0450T05,0450024C,25.55,12.42,35.16,23.08,-0.76,0,1,0,0,1,0,0,0,50.65,0,1
3069,3069T01,3069016C,30.12,25.83,42.3,46.26,-0.19,1,0,0,0,0,0,0,0,19,0,0
0555,0555T03,0555021C,32.28,19.53,41.91,23.9,-0.26,1,0,0,0,0,0,0,0,1.08,0,0
0084,0084T01,0084011C,41.93,25.05,49.89,38.27,1.73,1,0,0,0,0,0,1,0,,0,0
1157,1157T06,1157017C,,,35.45,27.42,-0.1,0,0,0,0,0,0,0,,93,0,1
1117,1117T01,1117008C,,18.78,33.48,23.78,-0.71,0,0,1,0,0,0,0,1,,1,
0183,0183T01,0183003C,45.19,42.73,67.55,56.05,,1,0,0,1,,,,1,,1,0
0735,0735T02,0735010C,26.08,17.75,33.05,25.34,-0.48,1,0,0,0,0,0,0,0,72,0,1
1175,1175T16,1175017C,,15.23,40.59596,25.03,-1.23,1,0,1,0,1,0,0,1,,0,
3022,3022T04,3022015C,36.81,42.57,49.05,45.98,-0.54,0,0,0,0,0,0,0,0,23.57,0,1
3043,3043T01,3043013C,43.52,24.59,50.04,41.11,-0.08,0,0,0,0,0,0,0,0,,0,
0344,0344T01,0344019C,39.83,28.56,51.8,50.73,0.22,1,0,0,0,0,0,0,0,28.53,0,0
0862,0862T02,0862012C,30.95,19.93,49.03,26.67,-0.96,1,0,0,0,1,0,0,0,,0,1
0359,0359T02,0359022C,38.5,36.72,63.72,54.1,-0.5,1,0,0,0,0,0,0,0,7.63,0,1
0151,0151T01,0151009C,25.88,17.03,34.34,23.15,-1.03,0,1,0,0,1,0,0,0,93,0,1
0224,0224T01,0224011C,39.71,25.47,50.69,38.95,0.66,1,0,0,0,0,0,1,0,10.45,1,0
0262,0262T02,0262015C,24.31,13.84,30.56,19.73,-0.22,0,1,0,0,0,0,0,0,,0,0
0991,0991T01,0991006C,51.53,42.11,87.75,52.18,1.86,1,0,0,0,0,0,1,0,0,1,1
2046,2046T01,2046001C,49.92,25,61.8,35.89,0.4,0,0,0,0,0,1,0,0,0,1,0
0215,0215T08,0215020C,36.33,29.49,55.32,46.85,0.34,0,0,0,0,0,1,0,0,0,0,0
0718,0718T05,0718015C,25.42,16.8,30.7,23.47,-0.02,0,0,0,0,0,0,0,1,10,0,1
0404,0404T01,0404011C,29.16,26.97,41.74,39.96,0.44,0,0,0,0,0,1,0,0,0,1,0
1166,1166T01,1166020C,33,26.98,48.74,41.24,0.07,1,0,1,0,0,0,0,1,14.18,0,0
1271,1271T06,1271019C,,,39.40637,25.61349,-0.13,1,0,0,1,0,0,0,1,36.56,0,1
0993,0993T01,0993010C,27.48,20.03,39.72,28.38,0.18,0,0,0,0,0,0,0,0,7.69,0,0
1179,1179T10,1179023C,,22.12,30.54174,28.44,-1.14,0,0,1,0,1,0,0,1,,0,
0713,0713T01,0713001C,32.42,23.54,49.91,38.21,-0.32,1,1,0,0,0,0,0,0,,1,1
1116,1116T03,1116023C,31.05,27.1,48.88,35.92,-1.31,0,0,1,0,1,0,0,1,28.57,1,0
0136,0136T02,0136011C,35.41,20.47,43.26,32.12,0.2,1,0,0,0,0,0,0,0,19.83,0,0
0174,0174T01,0174014C,35.26,22.19,72.94,28.71,-0.91,0,1,0,0,0,0,0,0,,0,1
0862,0862T04,0862018C,30.34,23.08,46.23,33.27,-0.47,1,0,0,0,0,0,0,0,,0,1
0213,0213T03,0213014C,35.11,31.86,48.48,48.96,0.13,0,0,0,0,0,0,0,0,12.89,0,0
0663,0663T01,0663013C,51.02,35.91,59.97,50.64,1.07,1,0,0,0,0,1,0,0,,1,1
1245,1245T02,1245014C,32.38,23.7,44.5,34.85,0.49,1,0,0,0,0,0,0,0,5.45,0,0
0180,0180T01,0180003C,44.68,35.49,92.56,47.37,0.15,1,0,0,0,0,0,0,0,,0,0
1113,1113T03,1113015C,25.78,18.64,32.77,27.37,-2.31,0,1,0,0,0,0,0,0,,0,0
0349,0349T01,0349004C,36.95,41.3,52.58,81.29,-0.08,0,0,0,0,0,0,0,0,3.93,1,0
1071,1071T02,1071015C,37.56,32.83,52.97,47.53,0.4,0,0,0,0,0,1,0,0,9.16,0,0
0307,0307T02,0307005C,,,61.28365,63.56979,0.79,0,0,0,0,0,1,0,,4.76,0,0
0484,0484T02,0484010C,36.31,20.75,51.62,26.7,-0.19,0,0,0,0,0,0,0,0,,0,1
0939,0939T05,0939016C,44.54,23.82,60.85,38.35,-0.03,1,0,1,0,0,0,0,0,73.51,0,1
0122,0122T01,0122016C,39.28,29.57,51.76,40.07,0.74,1,0,0,0,0,1,0,0,0,1,0
0495,0495T03,0495016C,27.43,20.84,42.99,41.86,0.15,1,0,0,0,0,0,0,0,44.12,0,1
0504,0504T01,0504008C,30.63,26.01,39.17,29.69,0.21,0,0,0,0,0,0,0,0,,0,
0758,0758T01,0758010C,30.14,23.83,32.33,31.19,-0.77,0,1,0,0,0,0,0,0,,0,1
0376,0376T01,0376017C,46.23,35.81,46.64,35.25,0.33,1,0,0,0,0,0,0,0,2.24,1,0
0495,0495T03,0495020C,29.81,22.8,32.83,27.56,-1.16,1,0,0,0,1,0,0,0,44.12,0,1
3027,3027T01,3027007C,33.09,19.02,45.03,27.51,0.31,1,0,0,0,0,0,0,0,15.53,0,0
0549,0549T02,0549004C,43.63,32.63,51.38,42.52,-0.14,1,0,0,0,0,0,0,0,5.63,1,1
0657,0657T01,0657022C,40.51,25.8,51.04,37.9,-1.23,1,1,0,0,1,0,0,0,21.78,0,1
0388,0388T02,0388022C,33.01,23.94,41.07,29.17,-0.75,1,1,0,0,0,0,0,0,,0,1
1189,1189T02,1189002C,42.89,31.69,47.66,43.48,1.77,0,0,0,1,0,0,1,0,,1,1
1092,1092T03,1092004C,31.07,22.39,54.81,32.41,,0,0,0,1,,,,0,65.66,0,0
1004,1004T01,1004016C,28.73,27.02,40.13,36.64,-0.67,0,0,1,0,0,0,0,0,,0,0
0771,0771T04,0771012C,35.13,29.54,47.58,49.61,1.18,1,0,0,0,0,1,0,0,25.45,0,1
2004,2004T01,2004003C,34.71,22.75,41.67,28.88,0.09,0,0,1,0,0,0,0,0,,1,0
0337,0337T01,0337018C,43.93,25.48,69.8,42.09,0.8,1,0,0,0,0,1,0,0,0,1,
0350,0350T01,0350009C,48.02,44.49,65.74,50.97,1.16,1,0,0,0,0,1,0,0,13.64,1,1
3037,3037T01,3037019C,33.13,22.86,39.88,33.11,,1,0,0,0,,,,0,,0,1
0528,0528T01,0528019C,35.76,26.04,46.18,25.66,0.3,1,0,0,0,0,0,0,0,21.15,0,0
0389,0389T07,0389024C,37.58,26.54,57.73,32.38,-0.1,0,1,0,0,0,0,0,0,,0,
3068,3068T01,3068018C,28.84,17.36,32.98,20.27,-0.78,1,1,0,0,0,0,0,0,35.97,0,0
0405,0405T01,0405014C,47.08,45.03,59.95,44.85,-1.22,1,0,0,0,0,0,1,0,1.15,0,0
0819,0819T06,0819020C,22.46,12.32,32.76,20.13,-0.71,1,0,0,0,1,0,0,0,58.27,0,1
1038,1038T04,1038009C,48.08,43.35,54.26,58.32,1.62,0,0,0,0,0,0,1,0,14.96,0,1
1200,1200T01,1200006C,45.77,34.75,55.42,48.46,1.2,1,0,0,0,0,0,1,0,0,1,1
0507,0507T01,0507005C,30.66,22.22,49.32,34.7,0.33,0,0,0,0,0,1,0,0,0,0,0
0346,0346T01,0346020C,36.87,30.63,39.72,39.89,-0.47,1,0,0,0,0,0,0,0,18.11,0,0
0475,0475T01,0475011C,44.95,36.69,51.91,45.24,0.24,0,0,0,0,0,0,0,0,2.42,1,0
0494,0494T01,0494015C,27.12,22.76,46.89,40.38,-0.58,0,0,0,0,0,0,0,0,39.64,0,1
0187,0187T01,0187015C,43.05,27.51,68.18,35.24,0.04,0,0,0,0,0,0,0,0,27.21,0,1
0403,0403T01,0403003C,45.85,31.07,52.94,38.85,0.09,0,0,0,1,0,1,0,1,,0,0
1167,1167T05,1167002C,,19.31,34.99,34.9,-1.2,0,0,1,0,1,0,0,1,93,0,0
0943,0943T03,0943016C,26.98,20.91,58.14,37.57,0.04,0,0,1,0,0,0,0,0,42.44,0,1
3114,3114T02,3114024C,24.71,18.5,33.15,23.14,0.33,0,0,0,0,0,0,0,0,42.98,0,0
0528,0528T01,0528015C,29.73,22.43,43.81,34.34,0.3,1,0,0,0,0,0,0,0,21.15,0,0
0253,0253T01,0253008C,33.24,18.58,42.27,28.54,-0.63,1,1,0,0,0,0,0,0,86.11,0,0
0804,0804T03,0804022C,35.56,31.22,57.35,62.69,0.65,1,0,0,0,0,0,0,0,55.46,0,1
3013,3013T03,3013001C,37.15,31.27,57.36,37.14,0.03,1,0,0,1,0,0,0,0,28.85,0,1
3040,3040T01,3040001C,,,51.37901,45.10263,-0.36,0,0,0,0,0,0,0,,31.47,0,1
0975,0975T02,0975004C,34.4,26.09,43.65,39.68,0.31,0,0,0,0,0,0,0,0,,0,
0397,0397T01,0397017C,27.66,21,55.28,27.11,,1,1,0,0,,,,0,,0,1
0361,0361T01,0361011C,36.79,34.66,43.5,45.52,1.95,1,0,0,0,0,0,1,0,4.15,1,0
2116,2116T01,2116017C,25.53,16.68,37.98,23.83,-0.62,1,1,0,0,0,0,0,0,47.16,0,1
1000,1000T01,1000006C,42.82,36.58,50.66,41.59,0.55,1,0,0,0,0,1,0,0,0,0,1
0360,0360T02,0360021C,34.14,29.28,50.76,41.04,-0.74,0,0,0,0,1,0,0,0,13.61,0,1
0243,0243T01,0243023C,31.19,21.28,41,25.31,-0.32,1,0,0,0,0,0,0,0,,1,1
1182,1182T04,1182013C,34.57,27.06,51.3,55.37,0.44,0,0,0,0,0,1,0,0,28.11,0,0
0145,0145T02,0145021C,43.08,28.2,54.78,47.53,-0.36,0,0,0,0,0,0,0,0,93,1,1
0805,0805T01,0805005C,29.89,20.9,40.49,31.99,0.07,1,0,0,0,0,1,0,0,62.7,0,1
0800,0800T03,0800015C,34.14,31.14,47.61,33.33,0.15,0,0,0,0,0,0,0,0,36.36,0,1
0815,0815T02,0815022C,35.89,22.85,42.5,32.69,-0.64,1,0,0,0,0,0,0,0,37.46,0,1
3073,3073T01,3073024C,37.98,22.75,42.96,25.21,0.11,1,0,0,0,0,0,0,0,,0,0
1039,1039T02,1039001C,23.41,19.55,38.12,31.03,-0.48,0,0,1,0,0,0,0,0,70.35,0,1
0085,0085T02,0085019C,30.87,21.69,42.62,38.82,1.4,1,0,0,0,0,0,1,0,,1,
0572,0572T01,0572003C,32.57,19.13,52.23,27.82,-0.39,0,1,0,0,0,0,0,0,5.19,0,0
0825,0825T02,0825018C,35.93,22.22,63.3,43.94,-0.62,1,1,0,0,0,0,0,0,,0,1
0437,0437T07,0437002C,31.29,27.89,47.34,42,0.07,1,1,0,0,0,0,0,0,58.01,0,1
0673,0673T06,0673009C,29.93,17.68,36.3,24.8,,0,1,0,0,,,,0,,0,1
3108,3108T03,3108012C,33.92,31.98,49.1,37.34,-0.67,1,0,0,0,0,0,0,0,44.09,0,1
0145,0145T02,0145026C,33.97,26.14,39.34,33.99,1.33,1,0,0,0,0,0,1,0,93,1,1
0334,0334T06,0334020C,37.54,29.43,47.69,42.96,-0.05,0,0,0,0,0,0,0,0,0,0,
0950,0950T03,0950004C,,26.74,31.70104,21.77,-1.11,0,0,1,0,1,0,0,1,,0,0
3063,3063T02,3063018C,35.51,28.38,48.07,38.59,0.52,1,0,0,0,0,1,0,0,24.74,0,0
2025,2025T01,2025017C,32.86,29.34,44,49.93,1.11,0,0,0,0,0,1,0,0,0,1,1
0441,0441T01,0441012C,31.44,21.12,39.29,30.84,-0.85,0,0,1,0,1,0,0,1,16.67,0,0
0642,0642T05,0642016C,39.34,31.21,51.55,33.61,0.46,0,0,0,0,0,1,0,0,21.76,0,1
0746,0746T03,0746017C,38.05,34.2,62.29,62.19,-0.34,1,0,0,0,0,0,0,0,,0,1
0773,0773T01,0773009C,27.85,20.48,35.62,21.87,-0.19,0,0,1,0,0,0,0,0,0,1,1
0379,0379T01,0379023C,44.58,32.46,50.06,42.82,-0.2,1,0,0,0,0,0,0,0,8.06,1,0
0243,0243T01,0243017C,42.95,27.19,42.04,36.28,0.53,1,1,0,0,0,0,0,0,,1,1
1125,1125T01,1125006C,22.17,14.7,31.95,22.65,1.04,0,0,0,1,0,0,1,0,,0,0
0324,0324T02,0324022C,42.57,39.39,54.61,65.33,-0.2,0,0,0,0,0,0,0,0,15.36,0,
0056,0056T01,0056004C,38.44,34.11,47.6,43.01,1.19,1,0,0,0,0,1,0,0,,0,0
2134,2134T01,2134012C,33.75,23.72,50.22,33.27,-0.61,1,0,0,0,0,0,0,0,,1,
0072,0072T01,0072014C,34.39,25.28,56.23,40.68,0.5,1,0,1,0,0,1,0,0,,1,1
0453,0453T05,0453018C,26.95,16.55,39.09,25.01,-0.98,1,0,0,0,0,0,0,0,16.67,0,1
0667,0667T03,0667015C,28.32,23.43,44,38.29,-0.22,0,0,0,0,0,0,0,0,15.93,0,1
0245,0245T01,0245024C,33.23,27.68,44.39,41.68,-0.04,0,0,0,0,0,0,0,0,12.91,0,0
0377,0377T02,0377023C,38.43,25.37,54.48,36.42,-0.16,1,0,0,0,0,0,0,0,13.82,0,1
0706,0706T05,0706020C,32.26,23.44,60.67,54.62,-0.93,1,1,0,0,1,0,0,0,8.91,0,1
0097,0097T02,0097021C,22.17,13.1,27.18,20.44,-0.16,1,0,0,0,0,0,0,0,93,1,
0826,0826T01,0826003C,30.93,22.93,45.27,32.57,-0.15,0,1,0,0,0,0,0,0,,0,1
0636,0636T05,0636002C,39.8,21.99,66.3,58.52,,1,0,0,1,,,,0,65.22,0,1
3081,3081T02,3081004C,,,53.89,54.29,1.86,0,0,0,1,0,0,1,1,,0,1
0659,0659T03,0659019C,25.18,17.38,27.23,19.01,-0.45,0,1,0,0,0,0,0,0,11.41,0,1
2121,2121T02,2121016C,29.09,19.28,30.74,31.53,-0.31,0,0,0,0,0,0,0,0,23.28,0,1
1168,1168T01,1168001C,34.88,26.36,40.8,29.94,0.45,1,1,0,0,0,0,0,0,,1,1
0777,0777T02,0777025C,31.92,17.22,33.66,23.39,0.02,1,0,0,0,0,0,0,0,26.67,0,1
1101,1101T02,1101013C,,,33.78,27.76,-0.81,1,0,0,1,0,0,0,1,,0,0
0189,0189T01,0189007C,50.93,74.85,70.13,96.24,1.09,0,0,0,0,0,1,0,0,,1,1
0049,0049T06,0049010C,,,29.17,29.44,-0.51,1,0,0,0,0,0,0,,,0,0
1073,1073T02,1073017C,23.52,13.88,34.48,13.81,-0.82,0,0,1,0,1,0,0,1,19.43,0,0
0122,0122T01,0122017C,35.49,33.59,44.94,39.91,0.54,0,0,0,0,0,1,0,0,0,1,0
0451,0451T02,0451015C,42.16,32.78,49.2,39.91,-0.25,1,0,0,0,0,0,0,0,24.1,0,1
0239,0239T01,0239023C,25.7,19.14,33.64,18.04,-0.78,1,1,0,0,1,0,0,0,,0,1
1008,1008T01,1008006C,24.14,17.99,34.82,19.09,-0.71,1,0,0,0,0,0,0,0,21.19,0,0
3025,3025T01,3025024C,43.29,37.92,54.28,49.91,-0.57,1,0,0,0,0,0,0,0,,0,1
0066,0066T01,0066005C,38.5,40.4,64.02,71.29,-0.27,1,0,0,0,0,0,0,0,16.13,0,0
3025,3025T01,3025013C,38.93,34.8,50.07,46.44,-0.35,0,0,0,0,0,0,0,0,,0,1
0189,0189T02,0189013C,50.6,38.21,56.61,45.36,-0.03,1,1,0,0,0,1,0,0,,1,1
1185,1185T02,1185010C,31.47,19.65,37.86,26.18,-0.58,1,1,0,0,0,0,0,0,93,0,0
0615,0615T03,0615018C,41.81,28.7,60.66,42.45,0.06,1,0,0,0,0,0,0,0,0,1,0
0300,0300T01,0300024C,26.45,26.1,42.25,31.63,0.27,1,0,0,0,0,0,0,0,9.33,0,0
0997,0997T03,0997003C,,11.47,8.405797,19.01,-0.51,0,0,1,0,1,0,0,1,,0,
1000,1000T01,1000003C,30.88,28.3,48.76,39.38,1.06,1,0,0,0,0,1,0,0,0,0,1
0245,0245T01,0245013C,32.18,18.18,40.66,25.56,-0.55,1,0,0,0,0,0,0,0,12.91,0,0
1249,1249T02,1249019C,29.15,21.85,39.44,29.72,0.68,0,0,1,0,0,0,1,0,35.05,0,0
1100,1100T03,1100007C,,,27.2456,37.20036,-0.41,1,0,0,1,0,0,0,1,79.38,0,0
0093,0093T01,0093003C,34.68,21.74,44.13,41.79,0.9,0,0,0,0,0,1,0,0,2.54,0,0
0145,0145T02,0145012C,53.34,31.01,62.62,39.76,0.42,0,1,0,0,0,1,0,0,93,1,1
0714,0714T02,0714015C,47.76,26.61,53.89,47.78,1.19,1,0,1,0,0,0,1,1,,0,1
0533,0533T01,0533013C,32.65,28.51,37.97,39.29,-0.17,0,0,0,0,0,0,0,0,22.57,0,0
0335,0335T01,0335006C,38.41,40.82,51.13,42.82,-0.3,0,0,0,0,0,0,0,0,39.74,0,
1117,1117T01,1117019C,30.72,26.1,34.09,23.64,0.46,0,1,0,0,0,0,0,0,,1,
0671,0671T01,0671008C,40.01,28.59,49.99,49.09,-0.14,1,0,0,0,0,0,0,0,0,1,1
2057,2057T01,2057022C,33.4,24.71,42.95,34.4,1.21,1,0,0,0,0,1,0,0,0,1,0
0452,0452T01,0452014C,34.06,41.17,49.55,52.27,1.19,0,0,0,0,0,0,1,0,,1,1
0878,0878T03,0878019C,35.27,28.93,48.36,42.36,-0.1,1,0,0,0,0,0,0,0,48.1,0,0
1014,1014T09,1014007C,31.89,21.55,40.4,37.48,-0.13,0,0,0,0,0,0,0,0,27.75,0,0
0264,0264T01,0264023C,25.4,12.42,29.5,15.62,0.14,0,0,0,0,0,0,0,0,0,1,0
1237,1237T04,1237004C,,,32.2,25.76,,0,0,0,1,,,,1,47.08,0,0
0527,0527T01,0527004C,26.44,20.35,36.03,27.77,-0.44,0,1,0,0,0,0,0,0,58.26,0,0
1099,1099T02,1099020C,,16.52,36.58,23.5,-0.93,1,0,1,0,1,0,0,1,,0,1
0379,0379T01,0379011C,39.01,35.08,44.83,51.1,1.03,1,0,0,0,0,0,1,0,8.06,1,0
1262,1262T03,1262019C,24.32,14.12,35.88,28.66,-0.49,1,0,1,0,0,0,0,0,46.08,0,0
3025,3025T04,3025009C,37.37,31.13,44.38,33.89,-0.63,1,0,0,0,0,0,0,0,,0,1
0841,0841T02,0841010C,28.43,16.78,31.78,18.45,-0.86,0,1,0,0,0,0,0,0,68.69,0,1
0623,0623T01,0623004C,25.14,12.84,24.71,14.22,-1.28,0,1,0,0,1,0,0,0,56.64,0,1
0584,0584T02,0584004C,34.66,32.76,38.67,45.85,,1,0,0,1,,,,1,1.92,0,0
0296,0296T01,0296005C,27.98,21.37,40.31,30.64,-0.63,1,0,0,0,0,0,0,0,,0,0
0847,0847T03,0847021C,32.63,24.5,33.27,30.42,-0.63,1,1,0,0,0,0,0,0,,0,1
0392,0392T04,0392019C,27.63,15.59,37.47,21.28,-0.19,0,1,0,0,0,0,0,0,93,0,1
0739,0739T08,0739009C,31.11,33.56,44.64,34.9,-0.51,1,0,0,0,0,0,0,0,,0,1
1031,1031T01,1031001C,33.31,18.84,38.26,27.77,-0.55,1,0,1,0,0,0,0,0,36.28,0,0
0830,0830T01,0830004C,33.96,37.01,52.65,55.83,0.01,0,0,0,0,0,0,0,0,5.67,1,1
1083,1083T03,1083014C,,20.35,38.68243,26.39,-0.68,1,0,1,0,0,0,0,1,19.35,0,0
0239,0239T02,0239002C,33.68,27.56,37.11,48.95,-0.62,0,1,0,0,0,0,0,0,,0,1
0705,0705T07,0705023C,27.31,18.48,60.15,34.39,-0.48,0,0,1,0,0,0,0,1,84.68,0,1
1249,1249T03,1249022C,36.27,21.43,46.99,31.89,-0.09,0,0,0,0,0,0,0,0,35.05,0,0
1163,1163T02,1163002C,,,51.04389,45.5516,0.23,0,0,0,1,0,0,0,1,,1,1
1156,1156T01,1156001C,,,42.91,33.33,-0.06,0,0,1,0,0,0,0,,38.1,0,1
0833,0833T03,0833022C,33.04,20.1,67.83,38.73,0.02,0,0,0,0,0,0,0,0,41.02,0,1
0391,0391T02,0391010C,42.1,29.39,53.12,50.12,1.17,1,1,0,0,0,0,1,0,,1,1
1137,1137T03,1137014C,,14.02,31.30284,20.04,-4.75,1,0,1,0,1,0,0,1,,0,
0258,0258T08,0258016C,49.95,34.87,54.96,43.21,0.03,1,0,0,0,0,0,0,0,10.34,0,0
0466,0466T02,0466017C,35.65,44.51,58.66,43.71,1.14,1,0,0,0,0,1,0,0,11.38,1,1
1155,1155T01,1155005C,,21.86,34.76,37.12,-0.54,0,0,1,0,0,0,0,1,87.05,0,0
3073,3073T01,3073016C,33.53,23.76,40.27,30.94,-0.48,0,0,0,0,0,0,0,0,,0,0
3019,3019T05,3019024C,27,17.76,35.76,22.14,-1.11,0,0,0,0,1,0,0,0,60.59,0,1
0776,0776T02,0776013C,31.53,23.25,40.3,35.11,-0.42,0,0,0,0,0,0,0,0,,0,1
0117,0117T01,0117002C,,,51.91285,27.12028,-0.18,1,0,0,1,0,1,0,1,,0,1
1191,1191T01,1191006C,39.41,43.8,60.54,52.14,-0.09,0,0,0,1,0,1,0,0,0,1,1
0935,0935T02,0935005C,30.38,26.24,44.12,29.1,,1,1,0,0,,,,0,,0,0
1085,1085T01,1085017C,32.76,20.46,41.64,30.62,-0.25,1,0,0,0,0,0,0,0,15.12,0,1
1208,1208T03,1208023C,,17.66,29.22,22,-0.67,0,0,1,0,0,0,0,1,47.69,0,0
1002,1002T02,1002009C,,,41.04,49.03,0.88,0,0,0,0,0,1,0,,,0,0
